,Method_name,Sum_of_avg_across_patients
1,BCohF,47.8339393939394
2,BCorrU,46.0648951048951
3,BF_BCmean,44.9951481103166
4,BF_BCmedian,42.7085495403473
5,BF_PF_BCmean,45.1747752808989
6,BF_PF_BCmedian,42.9672318692543
7,BF_PFmean,45.3394841675179
8,BF_PFmedian,43.0886363636364
9,PCohF,48.2909090909091
10,PF_BCmean,45.0636925434116
11,PF_BCmedian,42.5619305413687
12,T_BCmean,48.6750663942799
13,T_BCmedian,48.504657814096
14,T_BF_BCmean,48.6221246169561
15,T_BF_BCmedian,47.8210980592441
16,T_BF_PF_BCmean,48.5538610827375
17,T_BF_PF_BCmedian,47.1223697650664
18,T_BF_PFmean,48.6696629213483
19,T_BF_PFmedian,44.8233605720123
20,T_BFmean,48.7265832482125
21,T_BFmedian,48.5461440245148
22,T_PF_BCmean,48.6584269662921
23,T_PF_BCmedian,48.138937691522
24,T_PFmean,48.7182226762002
25,T_PFmedian,48.5464657814096
26,Tigress,48.6234269662921
