,Method_name,Sum_of_avg_across_patients
1,BCohF,47.6523636363636
2,BCorrU,46.0069370629371
3,BF_BCmean,44.99708886619
4,BF_BCmedian,43.6091297242084
5,BF_PF_BCmean,45.1008651685393
6,BF_PF_BCmedian,43.7643391215526
7,BF_PFmean,45.1996905005107
8,BF_PFmedian,43.8331818181818
9,PCohF,48.1345454545455
10,PF_BCmean,45.034215526047
11,PF_BCmedian,43.5131583248212
12,T_BCmean,48.5330398365679
13,T_BCmedian,48.4147946884576
14,T_BF_BCmean,48.4852747701736
15,T_BF_BCmedian,47.6886588355465
16,T_BF_PF_BCmean,48.4283166496425
17,T_BF_PF_BCmedian,47.0334218590398
18,T_BF_PFmean,48.521797752809
19,T_BF_PFmedian,45.1580163432074
20,T_BFmean,48.5759499489275
21,T_BFmedian,48.3876864147089
22,T_PF_BCmean,48.5150561797753
23,T_PF_BCmedian,47.9873626149132
24,T_PFmean,48.5589336057201
25,T_PFmedian,48.3758794688458
26,Tigress,48.4660561797753
