,Method_name,Median_across_patients
1,BCohF,0.953104895104895
2,BCorrU,0.919342657342657
3,BF_BCmean,0.902420837589377
4,BF_BCmedian,0.873462717058223
5,BF_PF_BCmean,0.904106230847804
6,BF_PF_BCmedian,0.876986721144024
7,BF_PFmean,0.905485188968335
8,BF_PFmedian,0.878672114402451
9,PCohF,0.965706293706294
10,PF_BCmean,0.902650663942799
11,PF_BCmedian,0.87105924412666
12,T_BCmean,0.974556690500511
13,T_BCmedian,0.969960163432074
14,T_BF_BCmean,0.97279468845761
15,T_BF_BCmedian,0.955988764044944
16,T_BF_PF_BCmean,0.968016343207354
17,T_BF_PF_BCmedian,0.942065372829418
18,T_BF_PFmean,0.970649642492339
19,T_BF_PFmedian,0.905513789581205
20,T_BFmean,0.974786516853933
21,T_BFmedian,0.967633299284985
22,T_PF_BCmean,0.973254341164453
23,T_PF_BCmedian,0.958488253319714
24,T_PFmean,0.974403472931563
25,T_PFmedian,0.968092951991828
26,Tigress,0.968988253319714
