,Method_name,Sum_of_avg_across_patients
1,BCohF,48.2878787878788
2,BCorrU,46.2097902097902
3,BF_BCmean,44.9902962206333
4,BF_BCmedian,40.4570990806946
5,BF_PF_BCmean,45.3595505617978
6,BF_PF_BCmedian,40.9744637385087
7,BF_PFmean,45.6889683350358
8,BF_PFmedian,41.2272727272727
9,PCohF,48.6818181818182
10,PF_BCmean,45.1373850868233
11,PF_BCmedian,40.1838610827375
12,T_BCmean,49.0301327885598
13,T_BCmedian,48.729315628192
14,T_BF_BCmean,48.9642492339122
15,T_BF_BCmedian,48.1521961184883
16,T_BF_PF_BCmean,48.867722165475
17,T_BF_PF_BCmedian,47.3447395301328
18,T_BF_PFmean,49.0393258426966
19,T_BF_PFmedian,43.9867211440245
20,T_BFmean,49.1031664964249
21,T_BFmedian,48.9422880490296
22,T_PF_BCmean,49.0168539325843
23,T_PF_BCmedian,48.5178753830439
24,T_PFmean,49.1164453524004
25,T_PFmedian,48.9729315628192
26,Tigress,49.0168539325843
