,Method_name,Sum_of_avg_across_patients
1,Af,39.3153462717058
2,AS,39.3651807967314
3,BCohF,45.9324195804196
4,BCohW,0
5,BCorrD,44.3120143003064
6,BCorrU,44.1578741258741
7,BH2D,39.9633605720123
8,BH2U,37.7504195804196
9,BMITD1,39.8246598569969
10,BMITD2,39.8216435137896
11,BMITU,36.1065174825175
12,BTED,39.6070817160368
13,BTEU,40.2590592441267
14,COH1,39.2081048951049
15,COH2,39.1261048951049
16,DC1,39.7198886618999
17,dDTF,40.7585873340143
18,DTF,39.6546271705822
19,ffDTF,39.6366435137896
20,Genie,44.8358263534219
21,GGC,38.7526077630235
22,GPDC,39.2786220633299
23,hmvar,39.5048192032686
24,MVAR,39.3853094994893
25,oPDCF,39.2671215526047
26,pCOH1,38.4406363636364
27,pCOH2,38.4406363636364
28,PCohF,45.9687692307692
29,PCohW,0
30,PCorrD,44.426962206333
31,PCorrU,35.982041958042
32,PDC,39.2607048008172
33,PH2D,39.8528815117467
34,PH2U,36.380993006993
35,PMITD1,40.1724157303371
36,PMITD2,40.0731787538304
37,PMITU,36.5545314685315
38,PTED,39.6412972420838
39,PTEU,40.0103391215526
40,Smvar,36.932027972028
41,Tigress,48.0526036772217
