,Method_name,Median_across_patients
1,Af,0.71070480081716
2,AS,0.716961184882533
3,BCohF,0.922995337995338
4,BCohW,0
5,BCorrD,0.875434116445353
6,BCorrU,0.880314685314685
7,BH2D,0.742752808988764
8,BH2U,0.721585081585082
9,BMITD1,0.730240040858018
10,BMITD2,0.731133810010214
11,BMITU,0.671759906759907
12,BTED,0.723546986721144
13,BTEU,0.746657303370787
14,COH1,0.76513986013986
15,COH2,0.756060606060606
16,DC1,0.731516853932584
17,dDTF,0.766064862104188
18,DTF,0.729218590398366
19,ffDTF,0.727814096016343
20,Genie,0.895171092951992
21,GGC,0.694744637385087
22,GPDC,0.712875383043923
23,hmvar,0.72270684371808
24,MVAR,0.718621041879469
25,oPDCF,0.715173646578141
26,pCOH1,0.738578088578088
27,pCOH2,0.738578088578088
28,PCohF,0.922121212121212
29,PCohW,0
30,PCorrD,0.879157303370787
31,PCorrU,0.677051282051282
32,PDC,0.708534218590398
33,PH2D,0.729090909090909
34,PH2U,0.689871794871795
35,PMITD1,0.734144535240041
36,PMITD2,0.736698161389173
37,PMITU,0.682004662004662
38,PTED,0.721302349336057
39,PTEU,0.7376455566905
40,Smvar,0.698123543123543
41,Tigress,0.968125638406537
