,Method_name,Median_across_patients
1,Af,0.78326557711951
2,AS,0.78617671092952
3,BCohF,0.920398601398601
4,BCohW,0
5,BCorrD,0.886945863125638
6,BCorrU,0.882965034965035
7,BH2D,0.802163942798774
8,BH2U,0.746706293706294
9,BMITD1,0.794196629213483
10,BMITD2,0.794680286006129
11,BMITU,0.719965034965035
12,BTED,0.791079673135853
13,BTEU,0.805228294177732
14,COH1,0.781066433566433
15,COH2,0.779944055944056
16,DC1,0.79644228804903
17,dDTF,0.816054136874362
18,DTF,0.794986721144025
19,ffDTF,0.793430541368743
20,Genie,0.898360572012257
21,GGC,0.772846782431052
22,GPDC,0.783725229826354
23,hmvar,0.790672625127681
24,MVAR,0.787172625127681
25,oPDCF,0.786459141981614
26,pCOH1,0.760363636363636
27,pCOH2,0.760363636363636
28,PCohF,0.921461538461538
29,PCohW,0
30,PCorrD,0.888659856996936
31,PCorrU,0.719951048951049
32,PDC,0.783217568947906
33,PH2D,0.794656281920327
34,PH2U,0.727293706293706
35,PMITD1,0.798486721144025
36,PMITD2,0.799430030643514
37,PMITU,0.725202797202797
38,PTED,0.788781409601634
39,PTEU,0.799865679264556
40,Smvar,0.738328671328671
41,Tigress,0.965105209397344
