,Method_name,Sum_of_avg_across_patients
1,Af,35.8055771195097
2,AS,35.9153013278856
3,BCohF,45.9806993006993
4,BCohW,0
5,BCorrD,43.8266905005107
6,BCorrU,44.0897902097902
7,BH2D,36.8722676200204
8,BH2U,36.517365967366
9,BMITD1,36.6144330949949
10,BMITD2,36.6160725229826
11,BMITU,33.9641958041958
12,BTED,36.2718028600613
13,BTEU,37.2784320735444
14,COH1,38.2868414918415
15,COH2,38.1568414918415
16,DC1,36.4864811031665
17,dDTF,38.1376455566905
18,DTF,36.3577119509704
19,ffDTF,36.3410725229826
20,Genie,44.6730439223698
21,GGC,34.9143462717058
22,GPDC,35.7510367722165
23,hmvar,36.1346986721144
24,MVAR,35.9355158324821
25,oPDCF,35.7518692543412
26,pCOH1,37.1610606060606
27,pCOH2,37.1610606060606
28,PCohF,46.0546153846154
29,PCohW,0
30,PCorrD,43.8316036772217
31,PCorrU,33.7567365967366
32,PDC,35.7011746680286
33,PH2D,36.7081358529111
34,PH2U,34.421655011655
35,PMITD1,37.1873595505618
36,PMITD2,37.0286312563841
37,PMITU,34.6042191142191
38,PTED,36.3354954034729
39,PTEU,36.8572318692543
40,Smvar,35.0200466200466
41,Tigress,48.2010061287028
