,Method_name,Sum_of_avg_across_patients
1,Af,27.0311542390194
2,AS,27.2906026557712
3,BCohF,46.1013986013986
4,BCohW,0
5,BCorrD,42.6133810010215
6,BCorrU,43.9195804195804
7,BH2D,29.1445352400409
8,BH2U,33.4347319347319
9,BMITD1,28.5888661899898
10,BMITD2,28.6021450459653
11,BMITU,28.6083916083916
12,BTED,27.9336057201226
13,BTEU,29.8268641470889
14,COH1,35.983682983683
15,COH2,35.733682983683
16,DC1,28.402962206333
17,dDTF,31.585291113381
18,DTF,28.1154239019408
19,ffDTF,28.1021450459653
20,Genie,44.2660878447395
21,GGC,25.3186925434116
22,GPDC,26.9320735444331
23,hmvar,27.7093973442288
24,MVAR,27.3110316649642
25,oPDCF,26.9637385086823
26,pCOH1,33.9621212121212
27,pCOH2,33.9621212121212
28,PCohF,46.2692307692308
29,PCohW,0
30,PCorrD,42.3432073544433
31,PCorrU,28.1934731934732
32,PDC,26.8023493360572
33,PH2D,28.8462717058223
34,PH2U,29.52331002331
35,PMITD1,29.7247191011236
36,PMITD2,29.4172625127681
37,PMITU,29.7284382284382
38,PTED,28.0709908069459
39,PTEU,28.9744637385087
40,Smvar,30.2400932400932
41,Tigress,48.5720122574055
