,Method_name,Median_across_patients
1,BCohF,0.87
2,BCorrU,0.853333333333333
3,BF_BCmean,0.82
4,BF_BCmedian,0.82
5,BF_PF_BCmean,0.82
6,BF_PF_BCmedian,0.815
7,BF_PFmean,0.82
8,BF_PFmedian,0.82
9,PCohF,0.906666666666667
10,PF_BCmean,0.82
11,PF_BCmedian,0.82
12,T_BCmean,0.92375
13,T_BCmedian,0.92375
14,T_BF_BCmean,0.91125
15,T_BF_BCmedian,0.91875
16,T_BF_PF_BCmean,0.905
17,T_BF_PF_BCmedian,0.89375
18,T_BF_PFmean,0.91125
19,T_BF_PFmedian,0.84375
20,T_BFmean,0.93
21,T_BFmedian,0.93
22,T_PF_BCmean,0.915
23,T_PF_BCmedian,0.9225
24,T_PFmean,0.93
25,T_PFmedian,0.93
26,Tigress,0.935
