,Method_name,Median_across_patients
1,Af,0.553945249597424
2,AS,0.549852388620505
3,BCohF,0.922839506172839
4,BCohW,0
5,BCorrD,0.867820719269994
6,BCorrU,0.874485596707819
7,BH2D,0.561728395061728
8,BH2U,0.670047031158142
9,BMITD1,0.565418679549115
10,BMITD2,0.572799248523887
11,BMITU,0.573927101704879
12,BTED,0.571658615136877
13,BTEU,0.577965646806226
14,COH1,0.668724279835391
15,COH2,0.687830687830688
16,DC1,0.561392914653784
17,dDTF,0.631575415995706
18,DTF,0.554079441760601
19,ffDTF,0.549986580783683
20,Genie,0.888821792807301
21,GGC,0.488929146537842
22,GPDC,0.529857756307032
23,hmvar,0.540794417606012
24,MVAR,0.557367149758454
25,oPDCF,0.531468062265164
26,pCOH1,0.648883009994121
27,pCOH2,0.648883009994121
28,PCohF,0.902263374485597
29,PCohW,0
30,PCorrD,0.826959205582394
31,PCorrU,0.538065843621399
32,PDC,0.529857756307032
33,PH2D,0.546363392377885
34,PH2U,0.549529688418577
35,PMITD1,0.57722758990875
36,PMITD2,0.572866344605476
37,PMITU,0.579952968841857
38,PTED,0.573268921095009
39,PTEU,0.566961889425658
40,Smvar,0.561581422692534
41,Tigress,0.948134728931831
