,Method_name,Median_across_patients
1,Af,0.811537842190016
2,AS,0.808955716586152
3,BCohF,0.922992945326279
4,BCohW,0
5,BCorrD,0.908086956521739
6,BCorrU,0.897213403880071
7,BH2D,0.812558776167472
8,BH2U,0.793183421516755
9,BMITD1,0.813625603864734
10,BMITD2,0.815839774557166
11,BMITU,0.760178130511464
12,BTED,0.815885668276973
13,BTEU,0.818890499194847
14,COH1,0.793365079365079
15,COH2,0.797479717813051
16,DC1,0.81461191626409
17,dDTF,0.835028180354267
18,DTF,0.81022383252818
19,ffDTF,0.808995974235105
20,Genie,0.91478421900161
21,GGC,0.790678743961353
22,GPDC,0.80295732689211
23,hmvar,0.806847826086956
24,MVAR,0.811874396135266
25,oPDCF,0.803440418679549
26,pCOH1,0.798730158730159
27,pCOH2,0.798730158730159
28,PCohF,0.91810405643739
29,PCohW,0
30,PCorrD,0.895420289855072
31,PCorrU,0.751359788359788
32,PDC,0.803480676328503
33,PH2D,0.809076489533011
34,PH2U,0.754534391534391
35,PMITD1,0.817369565217391
36,PMITD2,0.815859903381643
37,PMITU,0.762142857142857
38,PTED,0.817047504025765
39,PTEU,0.815014492753623
40,Smvar,0.75852733686067
41,Tigress,0.95460305958132
