,Method_name,Sum_of_avg_across_patients
1,Af,40.5146570048309
2,AS,40.5434766505636
3,BCohF,46.1330194003527
4,BCohW,0
5,BCorrD,45.386384863124
6,BCorrU,44.9088571428571
7,BH2D,40.590268921095
8,BH2U,39.5800917107584
9,BMITD1,40.7685297906602
10,BMITD2,40.7307906602254
11,BMITU,38.0062151675485
12,BTED,40.7733236714976
13,BTEU,41.1088647342995
14,COH1,39.8784232804233
15,COH2,39.8367354497354
16,DC1,40.583383252818
17,dDTF,41.7710032206119
18,DTF,40.5661867954911
19,ffDTF,40.5140434782609
20,Genie,45.6674911433172
21,GGC,39.4966296296296
22,GPDC,40.2420338164251
23,hmvar,40.4729098228663
24,MVAR,40.5296859903382
25,oPDCF,40.2013623188406
26,pCOH1,39.8189594356261
27,pCOH2,39.8189594356261
28,PCohF,45.9892169312169
29,PCohW,0
30,PCorrD,44.7865426731079
31,PCorrU,37.5943086419753
32,PDC,40.1093220611916
33,PH2D,40.4178679549114
34,PH2U,37.8394973544974
35,PMITD1,40.9070611916264
36,PMITD2,40.8175571658615
37,PMITU,38.1199894179894
38,PTED,40.8354122383253
39,PTEU,40.7247504025765
40,Smvar,37.9525555555556
41,Tigress,47.753421900161
