,Method_name,Sum_of_avg_across_patients
1,Af,27.6014492753623
2,AS,27.7389962426194
3,BCohF,45.945620223398
4,BCohW,0
5,BCorrD,43.3323939881911
6,BCorrU,43.9391534391534
7,BH2D,27.9571926999463
8,BH2U,33.3321575543798
9,BMITD1,28.551395598497
10,BMITD2,28.404857756307
11,BMITU,28.5214579659024
12,BTED,28.4533011272142
13,BTEU,29.5406602254428
14,COH1,33.9532627865961
15,COH2,33.897266313933
16,DC1,27.8616478797638
17,dDTF,31.6544551798175
18,DTF,27.7732152442297
19,ffDTF,27.6823671497585
20,Genie,44.2071926999463
21,GGC,24.3117283950617
22,GPDC,26.7652979066023
23,hmvar,27.4622920021471
24,MVAR,27.713768115942
25,oPDCF,26.6400966183575
26,pCOH1,33.1743092298648
27,pCOH2,33.1743092298648
28,PCohF,45.1966490299824
29,PCohW,0
30,PCorrD,41.1877348362856
31,PCorrU,26.9825102880658
32,PDC,26.343666129898
33,PH2D,27.361782071927
34,PH2U,27.8205467372134
35,PMITD1,28.9716854535695
36,PMITD2,28.6837090713902
37,PMITU,28.7451499118166
38,PTED,28.6498926462695
39,PTEU,28.3121309715513
40,Smvar,28.0833333333333
41,Tigress,47.437332259796
