,Method_name,Sum_of_avg_across_patients
1,Af,36.8251690821256
2,AS,36.8850536768653
3,BCohF,46.0794767783657
4,BCohW,0
5,BCorrD,44.7995303274289
6,BCorrU,44.6317989417989
7,BH2D,36.9808185721954
8,BH2U,37.7949676660788
9,BMITD1,37.2779200214707
10,BMITD2,37.2090955448202
11,BMITU,35.2962845385068
12,BTED,37.2533172302738
13,BTEU,37.8036634460547
14,COH1,38.1855202821869
15,COH2,38.1397442680776
16,DC1,36.9486017176597
17,dDTF,38.8805609232421
18,DTF,36.9110520665593
19,ffDTF,36.8478502415459
20,Genie,45.2502630166398
21,GGC,35.1580864197531
22,GPDC,36.39153784219
23,hmvar,36.755590445518
24,MVAR,36.8679951690821
25,oPDCF,36.3267149758454
26,pCOH1,37.9204879482657
27,pCOH2,37.9204879482657
28,PCohF,45.7627689594356
29,PCohW,0
30,PCorrD,43.7583118625872
31,PCorrU,34.562366255144
32,PDC,36.1762775093935
33,PH2D,36.6875577026302
34,PH2U,34.9769400352734
35,PMITD1,37.4969538378959
36,PMITD2,37.350743424584
37,PMITU,35.4414638447972
38,PTED,37.3538352120236
39,PTEU,37.1782877079979
40,Smvar,35.1327777777778
41,Tigress,47.6631105743425
