,Method_name,Sum_of_avg_across_patients
1,Af,46.0488888888889
2,AS,46.0311111111111
3,BCohF,46.2133333333333
4,BCohW,0
5,BCorrD,46.2666666666667
6,BCorrU,45.3244444444444
7,BH2D,46.0044444444444
8,BH2U,42.2577777777778
9,BMITD1,46.0044444444444
10,BMITD2,46.0133333333333
11,BMITU,42.0711111111111
12,BTED,46.0533333333333
13,BTEU,46.0666666666667
14,COH1,42.4177777777778
15,COH2,42.3822222222222
16,DC1,46.0355555555556
17,dDTF,46.1066666666667
18,DTF,46.0488888888889
19,ffDTF,46.0133333333333
20,Genie,46.2933333333333
21,GGC,46.0044444444444
22,GPDC,46.0177777777778
23,hmvar,46.0488888888889
24,MVAR,46.0222222222222
25,oPDCF,46.0133333333333
26,pCOH1,42.6666666666667
27,pCOH2,42.6666666666667
28,PCohF,46.3288888888889
29,PCohW,0
30,PCorrD,46.3288888888889
31,PCorrU,42.1422222222222
32,PDC,46.0088888888889
33,PH2D,46.0133333333333
34,PH2U,42.1333333333333
35,PMITD1,46.0222222222222
36,PMITD2,46.0177777777778
37,PMITU,42.1377777777778
38,PTED,46.0577777777778
39,PTEU,46.0444444444444
40,Smvar,42.1822222222222
41,Tigress,47.8888888888889
