,Method_name,Median_across_patients
1,Af,0.676587301587302
2,AS,0.674603174603175
3,BCohF,0.935064935064935
4,BCohW,0
5,BCorrD,0.757936507936508
6,BCorrU,0.922077922077922
7,BH2D,0.599206349206349
8,BH2U,0.811688311688312
9,BMITD1,0.66468253968254
10,BMITD2,0.660714285714286
11,BMITU,0.785714285714286
12,BTED,0.632936507936508
13,BTEU,0.658730158730159
14,COH1,0.87012987012987
15,COH2,0.805194805194805
16,DC1,0.678571428571429
17,dDTF,0.672619047619048
18,DTF,0.676587301587301
19,ffDTF,0.674603174603175
20,Genie,0.71031746031746
21,GGC,0.597222222222222
22,GPDC,0.646825396825397
23,hmvar,0.654761904761905
24,MVAR,0.658730158730159
25,oPDCF,0.650793650793651
26,pCOH1,0.792207792207792
27,pCOH2,0.792207792207792
28,PCohF,0.948051948051948
29,PCohW,0
30,PCorrD,0.761904761904762
31,PCorrU,0.766233766233766
32,PDC,0.658730158730159
33,PH2D,0.628968253968254
34,PH2U,0.772727272727272
35,PMITD1,0.682539682539683
36,PMITD2,0.67063492063492
37,PMITU,0.779220779220779
38,PTED,0.626984126984127
39,PTEU,0.646825396825397
40,Smvar,0.818181818181818
41,Tigress,0.841269841269841
