,Method_name,Sum_of_avg_across_patients
1,Af,36.3885238095238
2,AS,36.4141428571429
3,BCohF,45.9815064935065
4,BCohW,0
5,BCorrD,38.0125238095238
6,BCorrU,45.0455584415584
7,BH2D,35.3643809523809
8,BH2U,41.3722597402597
9,BMITD1,35.8255238095238
10,BMITD2,35.9709047619048
11,BMITU,39.3045714285714
12,BTED,35.5066666666667
13,BTEU,36.0955238095238
14,COH1,42.3394285714286
15,COH2,40.6184415584416
16,DC1,36.1692857142857
17,dDTF,36.8024761904762
18,DTF,36.2295238095238
19,ffDTF,36.1795238095238
20,Genie,36.9497619047619
21,GGC,34.7874761904762
22,GPDC,36.1658095238095
23,hmvar,35.9074761904762
24,MVAR,36.4398571428571
25,oPDCF,35.8895238095238
26,pCOH1,40.2527272727273
27,pCOH2,40.2527272727273
28,PCohF,46.2532467532467
29,PCohW,0
30,PCorrD,38.4580952380952
31,PCorrU,40.222025974026
32,PDC,36.0205238095238
33,PH2D,35.0933809523809
34,PH2U,40.1148831168831
35,PMITD1,36.3598571428571
36,PMITD2,36.482
37,PMITU,39.5451168831169
38,PTED,35.7115714285714
39,PTEU,35.8608571428571
40,Smvar,41.4238961038961
41,Tigress,41.3917619047619
