,Method_name,Median_across_patients
1,Af,0.725738095238095
2,AS,0.731690476190476
3,BCohF,0.922571428571429
4,BCohW,0
5,BCorrD,0.75997619047619
6,BCorrU,0.912831168831169
7,BH2D,0.6915
8,BH2U,0.825662337662338
9,BMITD1,0.707285714285714
10,BMITD2,0.712642857142857
11,BMITU,0.777454545454545
12,BTED,0.70102380952381
13,BTEU,0.726047619047619
14,COH1,0.852935064935065
15,COH2,0.821766233766234
16,DC1,0.71947619047619
17,dDTF,0.738547619047619
18,DTF,0.710547619047619
19,ffDTF,0.713523809523809
20,Genie,0.733476190476191
21,GGC,0.685547619047619
22,GPDC,0.721285714285714
23,hmvar,0.710857142857143
24,MVAR,0.728428571428571
25,oPDCF,0.705785714285714
26,pCOH1,0.787922077922078
27,pCOH2,0.787922077922078
28,PCohF,0.928415584415584
29,PCohW,0
30,PCorrD,0.762357142857143
31,PCorrU,0.765766233766234
32,PDC,0.709952380952381
33,PH2D,0.699238095238095
34,PH2U,0.793519480519481
35,PMITD1,0.720690476190476
36,PMITD2,0.72902380952381
37,PMITU,0.777454545454545
38,PTED,0.704619047619047
39,PTEU,0.72097619047619
40,Smvar,0.831506493506493
41,Tigress,0.835619047619047
