,Method_name,Sum_of_avg_across_patients
1,BCohF,43.052
2,BCorrU,41.308
3,BF_BCmean,39.2234945083296
4,BF_BCmedian,38.2820060813799
5,BF_PF_BCmean,39.6415978917883
6,BF_PF_BCmedian,37.8254425770308
7,BF_PFmean,39.446625608138
8,BF_PFmedian,37.9389549240749
9,PCohF,42.972
10,PF_BCmean,39.4127996093174
11,PF_BCmedian,38.1697932330827
12,T_BCmean,41.6097203302374
13,T_BCmedian,41.2563727701607
14,T_BF_BCmean,41.6934285345717
15,T_BF_BCmedian,40.8738456066637
16,T_BF_PF_BCmean,41.6268635190918
17,T_BF_PF_BCmedian,40.3698009730208
18,T_BF_PFmean,41.6586505602241
19,T_BF_PFmedian,38.2975157378741
20,T_BFmean,41.5412370632463
21,T_BFmedian,41.4092273330385
22,T_PF_BCmean,41.666056022409
23,T_PF_BCmedian,40.9706876013563
24,T_PFmean,41.6208097818075
25,T_PFmedian,41.3470998820581
26,Tigress,41.2623452749521
