,Method_name,Sum_of_avg_across_patients
1,BCohF,42.8933333333333
2,BCorrU,41.1866666666667
3,BF_BCmean,38.0649816944322
4,BF_BCmedian,35.7666869379331
5,BF_PF_BCmean,38.4319929726276
6,BF_PF_BCmedian,35.2714752567694
7,BF_PFmean,38.06208536046
8,BF_PFmedian,35.4631830802496
9,PCohF,42.8133333333333
10,PF_BCmean,38.1359986977247
11,PF_BCmedian,35.765977443609
12,T_BCmean,41.4457344341245
13,T_BCmedian,40.827909233869
14,T_BF_BCmean,41.6314284485724
15,T_BF_BCmedian,40.6728186888791
16,T_BF_PF_BCmean,41.5962117303062
17,T_BF_PF_BCmedian,39.8326699100693
18,T_BF_PFmean,41.608835200747
19,T_BF_PFmedian,36.0050524595803
20,T_BFmean,41.4974568774878
21,T_BFmedian,41.3374244434616
22,T_PF_BCmean,41.6335200746965
23,T_PF_BCmedian,40.8089586711878
24,T_PFmean,41.5760326060249
25,T_PFmedian,41.3169996068603
26,Tigress,40.7544842498403
