,Method_name,Median_across_patients
1,BCohF,0.922839506172839
2,BCorrU,0.874485596707819
3,BF_BCmean,0.878690284487387
4,BF_BCmedian,0.75234836285561
5,BF_PF_BCmean,0.881441223832528
6,BF_PF_BCmedian,0.757380568974772
7,BF_PFmean,0.885802469135803
8,BF_PFmedian,0.758588298443371
9,PCohF,0.902263374485597
10,PF_BCmean,0.875201288244767
11,PF_BCmedian,0.74483360171766
12,T_BCmean,0.952898550724638
13,T_BCmedian,0.933373590982287
14,T_BF_BCmean,0.953770799785293
15,T_BF_BCmedian,0.926731078904993
16,T_BF_PF_BCmean,0.950550187869029
17,T_BF_PF_BCmedian,0.913311862587225
18,T_BF_PFmean,0.951489533011272
19,T_BF_PFmedian,0.815217391304349
20,T_BFmean,0.955381105743425
21,T_BFmedian,0.943773483628557
22,T_PF_BCmean,0.952160493827161
23,T_PF_BCmedian,0.932769726247987
24,T_PFmean,0.954911433172303
25,T_PFmedian,0.944578636607623
26,Tigress,0.948134728931831
