,Method_name,Sum_of_avg_across_patients
1,BCohF,46.1133333333333
2,BCorrU,43.4866666666667
3,BF_BCmean,41.5775
4,BF_BCmedian,38.2375
5,BF_PF_BCmean,41.8725
6,BF_PF_BCmedian,37.7675
7,BF_PFmean,41.8675
8,BF_PFmedian,38.0275
9,PCohF,46.7066666666667
10,PF_BCmean,41.6625
11,PF_BCmedian,38.06
12,T_BCmean,48.7175
13,T_BCmedian,47.685
14,T_BF_BCmean,48.78
15,T_BF_BCmedian,45.0025
16,T_BF_PF_BCmean,48.7425
17,T_BF_PF_BCmedian,44.145
18,T_BF_PFmean,48.8425
19,T_BF_PFmedian,41.9275
20,T_BFmean,48.8425
21,T_BFmedian,47.9575
22,T_PF_BCmean,48.785
23,T_PF_BCmedian,46.7025
24,T_PFmean,48.8275
25,T_PFmedian,48.04
26,Tigress,48.2175
