,Method_name,sim19Sub001,sim19Sub002,sim19Sub003,sim19Sub004,sim19Sub005,sim19Sub006,sim19Sub007,sim19Sub008,sim19Sub009,sim19Sub010,sim19Sub011,sim19Sub012,sim19Sub013,sim19Sub014,sim19Sub015,sim19Sub016,sim19Sub017,sim19Sub018,sim19Sub019,sim19Sub020,sim19Sub021,sim19Sub022,sim19Sub023,sim19Sub024,sim19Sub025,sim19Sub026,sim19Sub027,sim19Sub028,sim19Sub029,sim19Sub030,sim19Sub031,sim19Sub032,sim19Sub033,sim19Sub034,sim19Sub035,sim19Sub036,sim19Sub037,sim19Sub038,sim19Sub039,sim19Sub040,sim19Sub041,sim19Sub042,sim19Sub043,sim19Sub044,sim19Sub045,sim19Sub046,sim19Sub047,sim19Sub048,sim19Sub049,sim19Sub050
1,BCohF,0.92,0.92,0.84,1,0.84,1,0.92,0.84,0.92,0.92,0.92,1,0.92,0.92,0.92,0.76,1,0.92,0.84,0.84,1,0.92,0.84,0.84,0.84,0.84,1,1,0.92,0.92,0.84,1,0.92,0.84,1,0.92,0.92,1,1,0.92,1,0.76,0.92,0.84,0.84,0.92,0.92,0.92,0.92,0.92
2,BCorrU,0.76,0.76,0.76,0.84,0.76,0.92,0.84,0.84,0.84,1,0.84,0.92,0.92,0.76,0.84,0.68,0.92,0.84,0.92,0.76,0.92,0.92,0.76,0.92,0.84,0.84,0.92,0.92,0.92,0.92,0.92,0.84,0.84,0.84,1,0.84,0.84,0.84,0.92,0.92,0.92,0.84,0.92,0.84,0.76,1,0.84,0.84,0.84,0.84
3,BF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
4,BF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8
5,BF_PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84
6,BF_PF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.8,0.8
7,BF_PFmean,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
8,BF_PFmedian,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.8
9,PCohF,0.92,0.92,0.92,0.92,0.92,1,1,0.92,0.92,1,1,0.92,1,0.92,0.92,0.76,0.92,0.84,0.84,0.84,1,0.92,0.92,0.92,0.84,0.92,1,1,0.92,0.92,0.84,1,1,0.84,0.92,0.92,0.92,1,1,0.76,1,0.84,0.92,0.92,0.76,0.84,1,0.92,0.92,1
10,PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
11,PF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8
12,T_BCmean,0.96,0.92,0.96,1,0.88,1,1,1,0.96,1,0.96,0.96,0.96,0.96,0.96,0.92,1,0.96,0.96,0.96,1,1,0.96,0.96,1,0.96,0.96,0.96,0.96,0.92,1,1,0.96,0.92,0.96,1,1,0.92,0.96,0.96,0.96,1,1,0.96,1,1,0.96,0.96,0.96,0.96
13,T_BCmedian,0.88,0.88,0.96,0.92,0.84,0.92,1,1,0.96,0.96,0.96,0.96,0.96,0.92,0.96,0.96,0.92,0.96,0.92,0.96,1,0.96,0.96,0.92,1,0.96,0.92,0.96,0.96,0.92,0.92,0.96,0.96,0.92,1,1,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1,0.96,0.92,0.96,0.92
