,Method_name,Sum_of_avg_across_patients
1,BCohF,45.908
2,BCorrU,43.308
3,BF_BCmean,41.7465
4,BF_BCmedian,39.5665
5,BF_PF_BCmean,41.9075
6,BF_PF_BCmedian,39.2045
7,BF_PFmean,41.8725
8,BF_PFmedian,39.4085
9,PCohF,46.456
10,PF_BCmean,41.7815
11,PF_BCmedian,39.476
12,T_BCmean,48.5905
13,T_BCmedian,47.603
14,T_BF_BCmean,48.66
15,T_BF_BCmedian,45.1135
16,T_BF_PF_BCmean,48.6215
17,T_BF_PF_BCmedian,44.151
18,T_BF_PFmean,48.7295
19,T_BF_PFmedian,42.2925
20,T_BFmean,48.7295
21,T_BFmedian,47.8305
22,T_PF_BCmean,48.663
23,T_PF_BCmedian,46.5655
24,T_PFmean,48.7045
25,T_PFmedian,47.864
26,Tigress,47.9865
