,Method_name,Sum_of_avg_across_patients
1,BCohF,46.52
2,BCorrU,46.7866666666667
3,BF_BCmean,42.1025
4,BF_BCmedian,40.5125
5,BF_PF_BCmean,42.1225
6,BF_PF_BCmedian,40.3025
7,BF_PFmean,41.9475
8,BF_PFmedian,40.475
9,PCohF,47.2866666666667
10,PF_BCmean,42.2175
11,PF_BCmedian,40.665
12,T_BCmean,48.395
13,T_BCmedian,48.16
14,T_BF_BCmean,48.35
15,T_BF_BCmedian,47.5975
16,T_BF_PF_BCmean,48.09
17,T_BF_PF_BCmedian,46.2
18,T_BF_PFmean,48.355
19,T_BF_PFmedian,42.495
20,T_BFmean,48.3225
21,T_BFmedian,48.14
22,T_PF_BCmean,48.3325
23,T_PF_BCmedian,47.865
24,T_PFmean,48.345
25,T_PFmedian,48.315
26,Tigress,48.05
