,Method_name,Sum_of_avg_across_patients
1,BCohF,42.652
2,BCorrU,41.896
3,BF_BCmean,40.9255
4,BF_BCmedian,40.113
5,BF_PF_BCmean,41.0215
6,BF_PF_BCmedian,40.272
7,BF_PFmean,40.9815
8,BF_PFmedian,40.317
9,PCohF,43.328
10,PF_BCmean,40.9315
11,PF_BCmedian,40.172
12,T_BCmean,46.0315
13,T_BCmedian,45.8035
14,T_BF_BCmean,45.9625
15,T_BF_BCmedian,44.7665
16,T_BF_PF_BCmean,45.7305
17,T_BF_PF_BCmedian,43.841
18,T_BF_PFmean,46.04
19,T_BF_PFmedian,41.1265
20,T_BFmean,46.0545
21,T_BFmedian,46.03
22,T_PF_BCmean,45.942
23,T_PF_BCmedian,44.881
24,T_PFmean,46.112
25,T_PFmedian,45.9865
26,Tigress,45.9375
