,Method_name,Sum_of_avg_across_patients
1,BCohF,45.9324195804196
2,BCorrU,44.1578741258741
3,BF_BCmean,44.4635852911134
4,BF_BCmedian,42.5676138917262
5,BF_PF_BCmean,44.5794657814096
6,BF_PF_BCmedian,42.6425760980592
7,BF_PFmean,44.5870214504597
8,BF_PFmedian,42.6365914198161
9,PCohF,45.9687692307692
10,PF_BCmean,44.4630204290092
11,PF_BCmedian,42.5195423901941
12,T_BCmean,48.0803248212462
13,T_BCmedian,47.886191011236
14,T_BF_BCmean,48.0898723186925
15,T_BF_BCmedian,47.4466343207354
16,T_BF_PF_BCmean,48.0628100102145
17,T_BF_PF_BCmedian,46.5465393258427
18,T_BF_PFmean,48.1011052093973
19,T_BF_PFmedian,43.8010112359551
20,T_BFmean,48.1152492339122
21,T_BFmedian,48.0348008171604
22,T_PF_BCmean,48.0852185903984
23,T_PF_BCmedian,47.6093309499489
24,T_PFmean,48.1355791624106
25,T_PFmedian,48.0273319713994
26,Tigress,48.0526036772217
