,Method_name,Sum_of_avg_across_patients
1,BCohF,46.1013986013986
2,BCorrU,43.9195804195804
3,BF_BCmean,43.2119509703779
4,BF_BCmedian,36.9387129724208
5,BF_PF_BCmean,43.6215526046987
6,BF_PF_BCmedian,37.2819203268641
7,BF_PFmean,43.6700715015322
8,BF_PFmedian,37.3319713993871
9,PCohF,46.2692307692308
10,PF_BCmean,43.2334014300306
11,PF_BCmedian,36.8718079673136
12,T_BCmean,48.3610827374872
13,T_BCmedian,48.1573033707865
14,T_BF_BCmean,48.4162410623085
15,T_BF_BCmedian,47.6721144024515
16,T_BF_PF_BCmean,48.279366700715
17,T_BF_PF_BCmedian,46.561797752809
18,T_BF_PFmean,48.4770173646578
19,T_BF_PFmedian,40.3033707865169
20,T_BFmean,48.5474974463739
21,T_BFmedian,48.3493360572012
22,T_PF_BCmean,48.4473953013279
23,T_PF_BCmedian,47.9811031664964
24,T_PFmean,48.5919305413687
25,T_PFmedian,48.417773237998
26,Tigress,48.5720122574055
