,Method_name,Sum_of_avg_across_patients
1,BCohF,45.9806993006993
2,BCorrU,44.0897902097902
3,BF_BCmean,44.105975485189
4,BF_BCmedian,40.9593564862104
5,BF_PF_BCmean,44.3057763023493
6,BF_PF_BCmedian,41.1109601634321
7,BF_PFmean,44.3250357507661
8,BF_PFmedian,41.1209856996936
9,PCohF,46.0546153846154
10,PF_BCmean,44.1117007150153
11,PF_BCmedian,40.9059039836568
12,T_BCmean,48.1605413687436
13,T_BCmedian,47.9636516853933
14,T_BF_BCmean,48.1831205311542
15,T_BF_BCmedian,47.5110572012257
16,T_BF_PF_BCmean,48.1246833503575
17,T_BF_PF_BCmedian,46.5508988764045
18,T_BF_PFmean,48.2085086823289
19,T_BF_PFmedian,42.8016853932584
20,T_BFmean,48.2387487231869
21,T_BFmedian,48.1246680286006
22,T_PF_BCmean,48.1886976506639
23,T_PF_BCmedian,47.7155515832482
24,T_PFmean,48.2659652706844
25,T_PFmedian,48.138886618999
26,Tigress,48.2010061287028
