,Method_name,Median_across_patients
1,Af,0.708661899897855
2,AS,0.71958886618999
3,BCohF,0.906631701631701
4,BCohW,0
5,BCorrD,0.865528600612871
6,BCorrU,0.867645687645688
7,BH2D,0.734453524004086
8,BH2U,0.732995337995338
9,BMITD1,0.725132788559755
10,BMITD2,0.726920326864147
11,BMITU,0.668310023310023
12,BTED,0.727048008171604
13,BTEU,0.74402962206333
14,COH1,0.752902097902098
15,COH2,0.748729603729604
16,DC1,0.73802860061287
17,dDTF,0.769821246169561
18,DTF,0.729856996935649
19,ffDTF,0.733942798774259
20,Genie,0.887563840653728
21,GGC,0.695
22,GPDC,0.721430030643514
23,hmvar,0.727686414708886
24,MVAR,0.716450459652707
25,oPDCF,0.714662921348314
26,pCOH1,0.740909090909091
27,pCOH2,0.740909090909091
28,PCohF,0.911247086247086
29,PCohW,0
30,PCorrD,0.867900919305414
31,PCorrU,0.666806526806527
32,PDC,0.714790602655771
33,PH2D,0.724111338100102
34,PH2U,0.679090909090909
35,PMITD1,0.732538304392237
36,PMITD2,0.724749744637385
37,PMITU,0.676421911421911
38,PTED,0.729111338100102
39,PTEU,0.724770173646578
40,Smvar,0.70502331002331
41,Tigress,0.962487231869255
