,Method_name,Median_across_patients
1,BCohF,0.924285714285714
2,BCorrU,0.908051948051948
3,BF_BCmean,0.760952380952381
4,BF_BCmedian,0.747063492063492
5,BF_PF_BCmean,0.760952380952381
6,BF_PF_BCmedian,0.741111111111111
7,BF_PFmean,0.766904761904762
8,BF_PFmedian,0.745079365079365
9,PCohF,0.934025974025974
10,PF_BCmean,0.763928571428572
11,PF_BCmedian,0.741111111111111
12,T_BCmean,0.829642857142857
13,T_BCmedian,0.81765873015873
14,T_BF_BCmean,0.815674603174603
15,T_BF_BCmedian,0.818650793650794
16,T_BF_PF_BCmean,0.814682539682539
17,T_BF_PF_BCmedian,0.811706349206349
18,T_BF_PFmean,0.81765873015873
19,T_BF_PFmedian,0.776904761904762
20,T_BFmean,0.829722222222222
21,T_BFmedian,0.82063492063492
22,T_PF_BCmean,0.815674603174603
23,T_PF_BCmedian,0.842619047619047
24,T_PFmean,0.832619047619047
25,T_PFmedian,0.821626984126984
26,Tigress,0.832698412698412
