,Method_name,Sum_of_avg_across_patients
1,BCohF,45.052
2,BCorrU,45.348
3,BF_BCmean,41.5455
4,BF_BCmedian,40.3555
5,BF_PF_BCmean,41.674
6,BF_PF_BCmedian,40.303
7,BF_PFmean,41.6275
8,BF_PFmedian,40.3205
9,PCohF,46.636
10,PF_BCmean,41.707
11,PF_BCmedian,40.336
12,T_BCmean,46.0405
13,T_BCmedian,45.708
14,T_BF_BCmean,45.867
15,T_BF_BCmedian,45.1575
16,T_BF_PF_BCmean,45.7825
17,T_BF_PF_BCmedian,43.9975
18,T_BF_PFmean,45.9335
19,T_BF_PFmedian,41.937
20,T_BFmean,46.048
21,T_BFmedian,45.799
22,T_PF_BCmean,45.873
23,T_PF_BCmedian,45.451
24,T_PFmean,46.153
25,T_PFmedian,45.9615
26,Tigress,45.733
