,Method_name,Sum_of_avg_across_patients
1,BCohF,41.376
2,BCorrU,40.164
3,BF_BCmean,40.5135
4,BF_BCmedian,40.5135
5,BF_PF_BCmean,40.5905
6,BF_PF_BCmedian,40.5805
7,BF_PFmean,40.6135
8,BF_PFmedian,40.6135
9,PCohF,42.024
10,PF_BCmean,40.55
11,PF_BCmedian,40.5795
12,T_BCmean,44.815
13,T_BCmedian,44.815
14,T_BF_BCmean,44.4665
15,T_BF_BCmedian,44.132
16,T_BF_PF_BCmean,44.036
17,T_BF_PF_BCmedian,43.367
18,T_BF_PFmean,44.609
19,T_BF_PFmedian,41.13
20,T_BFmean,44.812
21,T_BFmedian,44.812
22,T_PF_BCmean,44.473
23,T_PF_BCmedian,44.284
24,T_PFmean,44.92
25,T_PFmedian,44.92
26,Tigress,44.8715
