,Method_name,sim26Sub001,sim26Sub002,sim26Sub003,sim26Sub004,sim26Sub005,sim26Sub006,sim26Sub007,sim26Sub008,sim26Sub009,sim26Sub010,sim26Sub011,sim26Sub012,sim26Sub013,sim26Sub014,sim26Sub015,sim26Sub016,sim26Sub017,sim26Sub018,sim26Sub019,sim26Sub020,sim26Sub021,sim26Sub022,sim26Sub023,sim26Sub024,sim26Sub025,sim26Sub026,sim26Sub027,sim26Sub028,sim26Sub029,sim26Sub030,sim26Sub031,sim26Sub032,sim26Sub033,sim26Sub034,sim26Sub035,sim26Sub036,sim26Sub037,sim26Sub038,sim26Sub039,sim26Sub040,sim26Sub041,sim26Sub042,sim26Sub043,sim26Sub044,sim26Sub045,sim26Sub046,sim26Sub047,sim26Sub048,sim26Sub049,sim26Sub050
1,BCohF,0.68,0.92,0.84,0.76,0.84,0.84,0.92,1,0.84,0.84,0.84,0.92,0.84,0.76,0.76,0.92,0.76,0.76,0.76,0.76,0.68,0.92,0.84,0.84,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.76,0.68,0.76,0.84,0.84,0.84,0.92,0.84,0.84,0.76,0.92
2,BCorrU,0.68,0.84,0.84,0.76,0.76,0.76,0.92,0.92,0.84,0.76,0.84,0.76,0.92,0.84,0.76,0.76,0.92,0.84,0.68,0.76,0.6,0.84,0.76,0.76,0.68,0.84,0.76,0.92,0.92,0.84,0.76,0.68,0.92,0.68,0.84,0.92,0.84,0.84,0.76,0.76,0.76,0.84,0.84,0.84,1,0.76,0.92,0.76,0.76,0.76
3,BF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
4,BF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
5,BF_PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84
6,BF_PF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
7,BF_PFmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84
8,BF_PFmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84
9,PCohF,0.76,0.92,0.84,0.76,0.84,0.84,0.92,1,0.84,0.84,0.84,0.92,0.84,0.76,0.76,0.92,0.76,0.76,0.68,0.84,0.76,0.92,0.92,0.92,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.76,0.76,1,0.84,0.84,0.84,0.92,0.84,0.84,0.76,0.92
10,PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
