,Method_name,Sum_of_avg_across_patients
1,BCohF,46.1333333333333
2,BCorrU,44.3866666666667
3,BF_BCmean,40.805
4,BF_BCmedian,37.285
5,BF_PF_BCmean,41.065
6,BF_PF_BCmedian,37.155
7,BF_PFmean,41.18
8,BF_PFmedian,37.295
9,PCohF,46.4
10,PF_BCmean,41.055
11,PF_BCmedian,37.16
12,T_BCmean,48.22
13,T_BCmedian,47.93
14,T_BF_BCmean,48.11
15,T_BF_BCmedian,46.9
16,T_BF_PF_BCmean,47.945
17,T_BF_PF_BCmedian,45.06
18,T_BF_PFmean,48.17
19,T_BF_PFmedian,39.005
20,T_BFmean,48.185
21,T_BFmedian,48.075
22,T_PF_BCmean,48.12
23,T_PF_BCmedian,46.995
24,T_PFmean,48.16
25,T_PFmedian,48.14
26,Tigress,47.995
