,Method_name,Median_across_patients
1,Af,0.641281512605042
2,AS,0.628676470588235
3,BCohF,0.866666666666667
4,BCohW,0
5,BCorrD,0.743421052631579
6,BCorrU,0.826666666666667
7,BH2D,0.654315015479876
8,BH2U,0.68
9,BMITD1,0.640028379772962
10,BMITD2,0.643382352941177
11,BMITU,0.693333333333333
12,BTED,0.652777777777778
13,BTEU,0.677521008403362
14,COH1,0.786666666666667
15,COH2,0.733333333333333
16,DC1,0.673245614035088
17,dDTF,0.653960268317854
18,DTF,0.652151211361738
19,ffDTF,0.640350877192982
20,Genie,0.831140350877193
21,GGC,0.607423890608875
22,GPDC,0.656153250773994
23,hmvar,0.635651629072682
24,MVAR,0.630127708978328
25,oPDCF,0.652602707749766
26,pCOH1,0.773333333333333
27,pCOH2,0.773333333333333
28,PCohF,0.866666666666667
29,PCohW,0
30,PCorrD,0.758062435500516
31,PCorrU,0.706666666666667
32,PDC,0.654732726423903
33,PH2D,0.623862044817927
34,PH2U,0.673333333333334
35,PMITD1,0.670955882352941
36,PMITD2,0.665279927760578
37,PMITU,0.726666666666666
38,PTED,0.6640697945845
39,PTEU,0.70016339869281
40,Smvar,0.733333333333333
41,Tigress,0.811157796451914
