,Method_name,Sum_of_avg_across_patients
1,Af,34.3864679468279
2,AS,34.5096314929481
3,BCohF,43.0066666666667
4,BCohW,0
5,BCorrD,37.7831238635805
6,BCorrU,41.2733333333333
7,BH2D,34.6537156617033
8,BH2U,36.4733333333333
9,BMITD1,34.9014285714286
10,BMITD2,34.9601564573198
11,BMITU,35.62
12,BTED,35.063163361836
13,BTEU,36.1672805788982
14,COH1,38.9166666666667
15,COH2,36.7533333333333
16,DC1,34.7265305420414
17,dDTF,35.453885878913
18,DTF,34.7614008673645
19,ffDTF,34.5836048454469
20,Genie,40.8666414811539
21,GGC,33.9230599169492
22,GPDC,35.0763673276328
23,hmvar,34.4322464863138
24,MVAR,34.5574926286304
25,oPDCF,34.7589167158091
26,pCOH1,38.21
27,pCOH2,38.2133333333333
28,PCohF,42.9266666666667
29,PCohW,0
30,PCorrD,38.8582635510344
31,PCorrU,36.3333333333333
32,PDC,34.668197208708
33,PH2D,34.4538360607401
34,PH2U,34.8733333333333
35,PMITD1,35.6856553761856
36,PMITD2,35.64175678166
37,PMITU,36.8
38,PTED,35.4284181655118
39,PTEU,36.2051350803479
40,Smvar,37.5533333333333
41,Tigress,41.1172421249201
