,Method_name,Median_across_patients
1,Af,0.690357142857143
2,AS,0.683859649122807
3,BCohF,0.863333333333333
4,BCohW,0
5,BCorrD,0.756984126984127
6,BCorrU,0.833333333333333
7,BH2D,0.695396825396826
8,BH2U,0.72
9,BMITD1,0.697017543859649
10,BMITD2,0.693158539731682
11,BMITU,0.716666666666667
12,BTED,0.699027992776058
13,BTEU,0.718108875128999
14,COH1,0.773333333333333
15,COH2,0.753333333333334
16,DC1,0.699285714285714
17,dDTF,0.711951754385965
18,DTF,0.698845029239766
19,ffDTF,0.690357142857143
20,Genie,0.816973039215686
21,GGC,0.673179824561404
22,GPDC,0.696624895572264
23,hmvar,0.687460317460318
24,MVAR,0.681691176470588
25,oPDCF,0.695899276377217
26,pCOH1,0.766666666666666
27,pCOH2,0.766666666666666
28,PCohF,0.853333333333333
29,PCohW,0
30,PCorrD,0.773862044817927
31,PCorrU,0.733333333333334
32,PDC,0.700014189886481
33,PH2D,0.688097910216718
34,PH2U,0.686666666666667
35,PMITD1,0.706102756892231
36,PMITD2,0.704500466853408
37,PMITU,0.74
38,PTED,0.700866228070175
39,PTEU,0.721115779645191
40,Smvar,0.743333333333333
41,Tigress,0.814736842105263
