,Method_name,Median_across_patients
1,BCohF,0.837832167832168
2,BCorrU,0.821375291375291
3,BF_BCmean,0.847014811031665
4,BF_BCmedian,0.812487231869255
5,BF_PF_BCmean,0.849131767109295
6,BF_PF_BCmedian,0.806082737487232
7,BF_PFmean,0.845408580183861
8,BF_PFmedian,0.805316649642492
9,PCohF,0.828170163170163
10,PF_BCmean,0.845993360572012
11,PF_BCmedian,0.807252298263534
12,T_BCmean,0.878444841675179
13,T_BCmedian,0.870252808988764
14,T_BF_BCmean,0.874103677221655
15,T_BF_BCmedian,0.86394279877426
16,T_BF_PF_BCmean,0.871677732379979
17,T_BF_PF_BCmedian,0.857888151174668
18,T_BF_PFmean,0.874923391215526
19,T_BF_PFmedian,0.834757405515833
20,T_BFmean,0.877987742594484
21,T_BFmedian,0.870582226762002
22,T_PF_BCmean,0.874284984678243
23,T_PF_BCmedian,0.869325842696629
24,T_PFmean,0.878370786516854
25,T_PFmedian,0.874668028600613
26,Tigress,0.880743105209397
