,Method_name,Median_across_patients
1,BCohF,0.833440559440559
2,BCorrU,0.822601398601398
3,BF_BCmean,0.867334014300307
4,BF_BCmedian,0.845730337078652
5,BF_PF_BCmean,0.86855975485189
6,BF_PF_BCmedian,0.841133810010214
7,BF_PFmean,0.86391062308478
8,BF_PFmedian,0.841287027579162
9,PCohF,0.830293706293706
10,PF_BCmean,0.865902451481103
11,PF_BCmedian,0.843226251276813
12,T_BCmean,0.888683861082737
13,T_BCmedian,0.882119509703779
14,T_BF_BCmean,0.885748723186925
15,T_BF_BCmedian,0.880132277834525
16,T_BF_PF_BCmean,0.884341164453524
17,T_BF_PF_BCmedian,0.875301327885598
18,T_BF_PFmean,0.884954034729316
19,T_BF_PFmedian,0.861181307456588
20,T_BFmean,0.886562819203269
21,T_BFmedian,0.881889683350358
22,T_PF_BCmean,0.885542900919305
23,T_PF_BCmedian,0.883244637385087
24,T_PFmean,0.886356996935649
25,T_PFmedian,0.884800817160367
26,Tigress,0.886332992849847
