,Method_name,Sum_of_avg_across_patients
1,BCohF,41.8939393939394
2,BCorrU,40.97668997669
3,BF_BCmean,39.7563840653728
4,BF_BCmedian,36.1026557711951
5,BF_PF_BCmean,39.899897854954
6,BF_PF_BCmedian,35.8304392236976
7,BF_PFmean,39.7185903983657
8,BF_PFmedian,35.8304392236976
9,PCohF,41.0862470862471
10,PF_BCmean,39.6215526046987
11,PF_BCmedian,35.6961184882533
12,T_BCmean,42.438202247191
13,T_BCmedian,41.767620020429
14,T_BF_BCmean,42.2221654749745
15,T_BF_BCmedian,41.0413687436159
16,T_BF_PF_BCmean,41.9356486210419
17,T_BF_PF_BCmedian,40.7119509703779
18,T_BF_PFmean,42.2272727272727
19,T_BF_PFmedian,38.7415730337079
20,T_BFmean,42.6945863125638
21,T_BFmedian,42.0903983656793
22,T_PF_BCmean,42.1945863125638
23,T_PF_BCmedian,41.6813074565884
24,T_PFmean,42.620531154239
25,T_PFmedian,42.2267620020429
26,Tigress,42.9811031664964
