,Method_name,Sum_of_avg_across_patients
1,BCohF,41.6741818181818
2,BCorrU,41.189006993007
3,BF_BCmean,43.3079152196118
4,BF_BCmedian,42.1907967313585
5,BF_PF_BCmean,43.3509693564862
6,BF_PF_BCmedian,42.1091317671093
7,BF_PFmean,43.2615771195097
8,BF_PFmedian,42.0811317671093
9,PCohF,41.4038741258741
10,PF_BCmean,43.2534657814096
11,PF_BCmedian,42.061835546476
12,T_BCmean,44.2804606741573
13,T_BCmedian,44.0932860061287
14,T_BF_BCmean,44.2086496424923
15,T_BF_BCmedian,43.8964106230848
16,T_BF_PF_BCmean,44.1156945863126
17,T_BF_PF_BCmedian,43.7345852911134
18,T_BF_PFmean,44.1681818181818
19,T_BF_PFmedian,43.0244719101124
20,T_BFmean,44.3013758937692
21,T_BFmedian,44.1061195097038
22,T_PF_BCmean,44.1793758937692
23,T_PF_BCmedian,44.1163922369765
24,T_PFmean,44.2721593462717
25,T_PFmedian,44.1540286006129
26,Tigress,44.3033309499489
