,sim24Sub001,sim24Sub002,sim24Sub003,sim24Sub004,sim24Sub005,sim24Sub006,sim24Sub007,sim24Sub008,sim24Sub009,sim24Sub010,sim24Sub011,sim24Sub012,sim24Sub013,sim24Sub014,sim24Sub015,sim24Sub016,sim24Sub017,sim24Sub018,sim24Sub019,sim24Sub020,sim24Sub021,sim24Sub022,sim24Sub023,sim24Sub024,sim24Sub025,sim24Sub026,sim24Sub027,sim24Sub028,sim24Sub029,sim24Sub030,sim24Sub031,sim24Sub032,sim24Sub033,sim24Sub034,sim24Sub035,sim24Sub036,sim24Sub037,sim24Sub038,sim24Sub039,sim24Sub040,sim24Sub041,sim24Sub042,sim24Sub043,sim24Sub044,sim24Sub045,sim24Sub046,sim24Sub047,sim24Sub048,sim24Sub049,sim24Sub050
1,0.856,0.828,0.648,0.784,0.856,0.844,0.852,0.7,0.768,0.744,0.768,0.836,0.816,0.696,1,0.768,0.664,0.756,0.744,0.872,0.752,0.84,0.932,0.76,0.756,0.84,0.836,0.688,0.58,0.852,0.66,0.66,0.672,0.768,0.764,0.832,0.84,0.772,0.664,0.66,0.716,0.868,0.668,0.772,0.904,0.832,0.86,0.668,0.848,0.756
2,0.836,0.832,0.68,0.752,0.788,0.84,0.936,0.764,0.828,0.676,0.768,0.904,0.816,0.76,0.868,0.748,0.656,0.676,0.676,0.776,0.756,0.772,0.856,0.752,0.688,0.784,0.836,0.692,0.564,0.76,0.676,0.656,0.764,0.748,0.848,0.768,0.776,0.776,0.616,0.668,0.656,0.768,0.68,0.708,0.904,0.768,0.848,0.696,0.84,0.684
3,0.834,0.7805,0.7295,0.798,0.819,0.816,0.8415,0.795,0.804,0.789,0.8055,0.81,0.7965,0.798,0.8475,0.804,0.7385,0.7475,0.7875,0.8235,0.7625,0.8175,0.8385,0.804,0.7625,0.816,0.813,0.789,0.7145,0.8085,0.768,0.7605,0.7535,0.801,0.819,0.813,0.822,0.81,0.7085,0.768,0.7295,0.819,0.7445,0.801,0.8235,0.804,0.834,0.78,0.807,0.7905
4,0.8325,0.7745,0.756,0.813,0.828,0.81,0.8175,0.798,0.804,0.768,0.807,0.81,0.792,0.795,0.837,0.8055,0.7385,0.7535,0.7445,0.834,0.795,0.825,0.816,0.798,0.7505,0.804,0.8115,0.786,0.7025,0.8175,0.762,0.7635,0.7655,0.801,0.81,0.7685,0.834,0.81,0.7085,0.7475,0.7445,0.816,0.7415,0.801,0.8235,0.807,0.8325,0.774,0.825,0.795
5,0.852,0.819,0.7175,0.825,0.828,0.828,0.852,0.81,0.825,0.792,0.822,0.7865,0.795,0.798,0.852,0.849,0.7175,0.804,0.771,0.8535,0.795,0.822,0.852,0.816,0.807,0.846,0.819,0.783,0.7265,0.837,0.786,0.768,0.816,0.7925,0.825,0.822,0.837,0.846,0.759,0.792,0.8115,0.822,0.7685,0.819,0.822,0.81,0.849,0.786,0.825,0.801
6,0.8295,0.7715,0.75,0.813,0.834,0.804,0.8145,0.798,0.807,0.771,0.804,0.813,0.798,0.801,0.8535,0.81,0.7385,0.7505,0.7445,0.84,0.801,0.825,0.825,0.81,0.786,0.8025,0.8085,0.783,0.7055,0.816,0.7295,0.7635,0.7655,0.81,0.8115,0.7655,0.843,0.819,0.7235,0.7385,0.7475,0.822,0.7415,0.792,0.8145,0.804,0.8325,0.768,0.819,0.798
7,0.852,0.822,0.7295,0.816,0.831,0.834,0.852,0.81,0.828,0.792,0.822,0.816,0.804,0.795,0.852,0.849,0.7145,0.81,0.777,0.8535,0.801,0.825,0.852,0.828,0.804,0.846,0.822,0.774,0.7265,0.849,0.795,0.771,0.816,0.7925,0.819,0.822,0.837,0.849,0.762,0.807,0.8205,0.8235,0.7715,0.822,0.831,0.816,0.852,0.783,0.825,0.816
8,0.837,0.792,0.7175,0.849,0.822,0.828,0.834,0.822,0.837,0.78,0.798,0.804,0.816,0.804,0.828,0.822,0.7265,0.792,0.762,0.852,0.822,0.822,0.8025,0.828,0.783,0.8355,0.804,0.792,0.7205,0.834,0.78,0.771,0.804,0.837,0.8055,0.81,0.852,0.846,0.7145,0.822,0.804,0.8265,0.7505,0.81,0.81,0.801,0.84,0.783,0.834,0.804
9,1,0.84,0.584,0.84,0.848,0.92,1,0.836,0.912,0.756,0.936,0.856,0.836,0.816,1,1,0.56,0.84,0.752,1,0.752,0.904,1,0.92,0.764,1,0.848,0.68,0.656,0.936,0.764,0.68,0.912,0.908,0.856,0.904,0.868,1,0.712,0.784,0.832,0.848,0.832,0.86,0.936,0.84,0.94,0.7,0.912,0.916
10,0.852,0.828,0.7145,0.816,0.8325,0.834,0.852,0.81,0.828,0.792,0.84,0.7865,0.798,0.798,0.852,0.849,0.7145,0.813,0.78,0.8535,0.789,0.7925,0.852,0.822,0.804,0.846,0.819,0.774,0.7265,0.831,0.804,0.774,0.816,0.7925,0.7955,0.822,0.8075,0.852,0.762,0.804,0.819,0.822,0.801,0.822,0.834,0.81,0.849,0.795,0.822,0.813
