,Method_name,Sum_of_avg_across_patients
1,BCohF,38.82
2,BCorrU,37.888
3,BF_BCmean,39.6475
4,BF_BCmedian,39.555
5,BF_PF_BCmean,40.458
6,BF_PF_BCmedian,39.6165
7,BF_PFmean,40.618
8,BF_PFmedian,40.2715
9,PCohF,42.596
10,PF_BCmean,40.516
11,PF_BCmedian,40.2165
12,T_BCmean,42.5155
13,T_BCmedian,42.409
14,T_BF_BCmean,42.559
15,T_BF_BCmedian,40.2315
16,T_BF_PF_BCmean,42.6355
17,T_BF_PF_BCmedian,41.391
18,T_BF_PFmean,42.6545
19,T_BF_PFmedian,41.438
20,T_BFmean,42.548
21,T_BFmedian,42.466
22,T_PF_BCmean,42.704
23,T_PF_BCmedian,41.5085
24,T_PFmean,42.722
25,T_PFmedian,42.558
26,Tigress,42.533
