,Method_name,Sum_of_avg_across_patients
1,Af,27.4479060265577
2,AS,27.461695607763
3,BCohF,48.2878787878788
4,BCohW,0
5,BCorrD,44.2512768130746
6,BCorrU,46.2097902097902
7,BH2D,29.9484167517875
8,BH2U,36.8508158508159
9,BMITD1,29.8447395301328
10,BMITD2,30.0868232890705
11,BMITU,29.9125874125874
12,BTED,26.8605720122574
13,BTEU,28.2349336057201
14,COH1,37.9831002331002
15,COH2,37.4475524475524
16,DC1,27.9642492339122
17,dDTF,33.2844739530133
18,DTF,27.7405515832482
19,ffDTF,27.6884576098059
20,Genie,45.3508682328907
21,GGC,23.9351378958121
22,GPDC,27.1036772216547
23,hmvar,27.6680286006129
24,MVAR,27.5531154239019
25,oPDCF,26.8467824310521
26,pCOH1,36.8863636363636
27,pCOH2,36.8869463869464
28,PCohF,48.6818181818182
29,PCohW,0
30,PCorrD,43.914708886619
31,PCorrU,28.0920745920746
32,PDC,26.79417773238
33,PH2D,28.829417773238
34,PH2U,29.9452214452214
35,PMITD1,32.2885597548519
36,PMITD2,31.8855975485189
37,PMITU,31.9545454545455
38,PTED,27.2946884576098
39,PTEU,28.4550561797753
40,Smvar,30.518648018648
41,Tigress,49.0168539325843
