,Method_name,Median_across_patients
1,Af,0.552604698672114
2,AS,0.554136874361594
3,BCohF,0.973193473193473
4,BCohW,0
5,BCorrD,0.893513789581205
6,BCorrU,0.927156177156177
7,BH2D,0.598314606741573
8,BH2U,0.739510489510489
9,BMITD1,0.589632277834525
10,BMITD2,0.594228804902962
11,BMITU,0.590909090909091
12,BTED,0.524514811031665
13,BTEU,0.57150153217569
14,COH1,0.758449883449884
15,COH2,0.75
16,DC1,0.562819203268641
17,dDTF,0.670582226762002
18,DTF,0.548008171603677
19,ffDTF,0.550817160367722
20,Genie,0.91317671092952
21,GGC,0.469867211440245
22,GPDC,0.533452502553626
23,hmvar,0.567160367722165
24,MVAR,0.551327885597549
25,oPDCF,0.548518896833504
26,pCOH1,0.734265734265734
27,pCOH2,0.734265734265734
28,PCohF,0.980769230769231
29,PCohW,0
30,PCorrD,0.888406537282942
31,PCorrU,0.565850815850816
32,PDC,0.542900919305414
33,PH2D,0.578140960163432
34,PH2U,0.598484848484848
35,PMITD1,0.643003064351379
36,PMITD2,0.632022471910112
37,PMITU,0.648601398601399
38,PTED,0.529622063329928
39,PTEU,0.57073544433095
40,Smvar,0.61072261072261
41,Tigress,0.983656792645557
