,Method_name,Sum_of_avg_across_patients
1,Af,39.4193718079673
2,AS,39.4445086823289
3,BCohF,47.6523636363636
4,BCohW,0
5,BCorrD,44.8243830439224
6,BCorrU,46.0069370629371
7,BH2D,40.2045250255363
8,BH2U,39.2372447552448
9,BMITD1,40.1594218590398
10,BMITD2,40.2600469867211
11,BMITU,36.5397762237762
12,BTED,39.2711716036772
13,BTEU,39.753480081716
14,COH1,40.2559300699301
15,COH2,39.9482657342657
16,DC1,39.6162747701736
17,dDTF,41.317342185904
18,DTF,39.5281654749745
19,ffDTF,39.5125372829418
20,Genie,45.1752604698672
21,GGC,38.3445413687436
22,GPDC,39.3301031664964
23,hmvar,39.4994085801839
24,MVAR,39.4929346271706
25,oPDCF,39.2320347293156
26,pCOH1,40.0179090909091
27,pCOH2,40.0180839160839
28,PCohF,48.1345454545455
29,PCohW,0
30,PCorrD,44.9194126659857
31,PCorrU,36.0216223776224
32,PDC,39.223253319714
33,PH2D,39.8688253319714
34,PH2U,36.5495664335664
35,PMITD1,40.9765679264556
36,PMITD2,40.8276792645557
37,PMITU,37.6423636363636
38,PTED,39.4084065372829
39,PTEU,39.7635168539326
40,Smvar,37.0925944055944
41,Tigress,48.4660561797753
