,Method_name,Sum_of_avg_across_patients
1,BCohF,43.92
2,BCorrU,43
3,BF_BCmean,39.195
4,BF_BCmedian,38.54
5,BF_PF_BCmean,41.865
6,BF_PF_BCmedian,38.41
7,BF_PFmean,42.4
8,BF_PFmedian,40.895
9,PCohF,48.2666666666667
10,PF_BCmean,42.525
11,PF_BCmedian,40.785
12,T_BCmean,44.865
13,T_BCmedian,44.635
14,T_BF_BCmean,45.015
15,T_BF_BCmedian,39.99
16,T_BF_PF_BCmean,45.325
17,T_BF_PF_BCmedian,43.415
18,T_BF_PFmean,45.52
19,T_BF_PFmedian,43.475
20,T_BFmean,45.245
21,T_BFmedian,45.08
22,T_PF_BCmean,45.375
23,T_PF_BCmedian,43.11
24,T_PFmean,45.49
25,T_PFmedian,45.095
26,Tigress,44.695
