,Method_name,Sum_of_avg_across_patients
1,BCohF,43.12
2,BCorrU,42.46
3,BF_BCmean,40.5175
4,BF_BCmedian,40.15
5,BF_PF_BCmean,41.8325
6,BF_PF_BCmedian,40.085
7,BF_PFmean,42.14
8,BF_PFmedian,41.4475
9,PCohF,47.9733333333333
10,PF_BCmean,42.2225
11,PF_BCmedian,41.3525
12,T_BCmean,45.1125
13,T_BCmedian,44.8975
14,T_BF_BCmean,45.2675
15,T_BF_BCmedian,41.415
16,T_BF_PF_BCmean,45.4625
17,T_BF_PF_BCmedian,43.8075
18,T_BF_PFmean,45.68
19,T_BF_PFmedian,43.9175
20,T_BFmean,45.3825
21,T_BFmedian,45.28
22,T_PF_BCmean,45.6275
23,T_PF_BCmedian,43.635
24,T_PFmean,45.605
25,T_PFmedian,45.3075
26,Tigress,44.7475
