,Method_name,Sum_of_avg_across_patients
1,BCohF,44.448
2,BCorrU,43.636
3,BF_BCmean,41.517
4,BF_BCmedian,40.3785
5,BF_PF_BCmean,41.676
6,BF_PF_BCmedian,40.392
7,BF_PFmean,41.6205
8,BF_PFmedian,40.5055
9,PCohF,46.328
10,PF_BCmean,41.6845
11,PF_BCmedian,40.4765
12,T_BCmean,46.7625
13,T_BCmedian,46.414
14,T_BF_BCmean,46.515
15,T_BF_BCmedian,44.109
16,T_BF_PF_BCmean,45.986
17,T_BF_PF_BCmedian,43.204
18,T_BF_PFmean,46.5185
19,T_BF_PFmedian,41.8
20,T_BFmean,46.7595
21,T_BFmedian,46.549
22,T_PF_BCmean,46.5325
23,T_PF_BCmedian,44.622
24,T_PFmean,46.865
25,T_PFmedian,46.54
26,Tigress,46.768
