,Method_name,Sum_of_avg_across_patients
1,BCohF,44.64
2,BCorrU,43.8733333333333
3,BF_BCmean,41.195
4,BF_BCmedian,39.3775
5,BF_PF_BCmean,41.46
6,BF_PF_BCmedian,39.4
7,BF_PFmean,41.4475
8,BF_PFmedian,39.6425
9,PCohF,46.4933333333333
10,PF_BCmean,41.5275
11,PF_BCmedian,39.5675
12,T_BCmean,46.8175
13,T_BCmedian,46.29
14,T_BF_BCmean,46.485
15,T_BF_BCmedian,43.995
16,T_BF_PF_BCmean,45.95
17,T_BF_PF_BCmedian,43.02
18,T_BF_PFmean,46.5175
19,T_BF_PFmedian,41.24
20,T_BFmean,46.8125
21,T_BFmedian,46.515
22,T_PF_BCmean,46.5675
23,T_PF_BCmedian,44.61
24,T_PFmean,46.935
25,T_PFmedian,46.58
26,Tigress,46.88
