,Method_name,Sum_of_avg_across_patients
1,BCohF,47.7582135664355
2,BCorrU,46.8489713708999
3,BF_BCmean,47.7464708729054
4,BF_BCmedian,45.6436769221463
5,BF_PF_BCmean,47.8061885330591
6,BF_PF_BCmedian,45.5584971169318
7,BF_PFmean,47.7720574266529
8,BF_PFmedian,45.5760871832718
9,PCohF,47.1568383824401
10,PF_BCmean,47.5939899574537
11,PF_BCmedian,45.4296415574779
12,T_BCmean,48.9650666731192
13,T_BCmedian,48.6515111543968
14,T_BF_BCmean,48.9442779400319
15,T_BF_BCmedian,48.4553307982981
16,T_BF_PF_BCmean,48.9219044494183
17,T_BF_PF_BCmedian,48.1748334837578
18,T_BF_PFmean,49.0024835513076
19,T_BF_PFmedian,46.9282657375033
20,T_BFmean,49.0643017514569
21,T_BFmedian,48.8384368923033
22,T_PF_BCmean,48.9383500373036
23,T_PF_BCmedian,48.5259262347509
24,T_PFmean,49.0431574085052
25,T_PFmedian,48.8596866114169
26,Tigress,49.0594843869094
