,Method_name,Median_across_patients
1,BCohF,0.955205733430766
2,BCorrU,0.937811347185264
3,BF_BCmean,0.954628427399028
4,BF_BCmedian,0.913398455023894
5,BF_PF_BCmean,0.95619215615107
6,BF_PF_BCmedian,0.910386296453128
7,BF_PFmean,0.955403738430827
8,BF_PFmedian,0.911984304236485
9,PCohF,0.943554334404169
10,PF_BCmean,0.951651192708649
11,PF_BCmedian,0.908407186498094
12,T_BCmean,0.979228130582945
13,T_BCmedian,0.972500729941726
14,T_BF_BCmean,0.978629959470086
15,T_BF_BCmedian,0.968351104389732
16,T_BF_PF_BCmean,0.977943792873994
17,T_BF_PF_BCmedian,0.963511525013611
18,T_BF_PFmean,0.979942140624685
19,T_BF_PFmedian,0.938969064182445
20,T_BFmean,0.982100348032989
21,T_BFmedian,0.976414343153268
22,T_PF_BCmean,0.979066336378118
23,T_PF_BCmedian,0.970071972657431
24,T_PFmean,0.980011202790716
25,T_PFmedian,0.9776679075676
26,Tigress,0.981614978323554
