,Method_name,Sum_of_avg_across_patients
1,BCohF,48.4592
2,BCorrU,48.1352
3,BF_BCmean,48.8
4,BF_BCmedian,48.796
5,BF_PF_BCmean,48.7992
6,BF_PF_BCmedian,48.7952
7,BF_PFmean,48.7996
8,BF_PFmedian,48.7968
9,PCohF,48.3168
10,PF_BCmean,48.7996
11,PF_BCmedian,48.7976
12,T_BCmean,49.3352
13,T_BCmedian,49.3068
14,T_BF_BCmean,49.3388
15,T_BF_BCmedian,49.1828
16,T_BF_PF_BCmean,49.3336
17,T_BF_PF_BCmedian,49.0296
18,T_BF_PFmean,49.3276
19,T_BF_PFmedian,48.8472
20,T_BFmean,49.3276
21,T_BFmedian,49.308
22,T_PF_BCmean,49.334
23,T_PF_BCmedian,49.2576
24,T_PFmean,49.3136
25,T_PFmedian,49.3012
26,Tigress,49.292
