,Method_name,sim1Sub001,sim1Sub002,sim1Sub003,sim1Sub004,sim1Sub005,sim1Sub006,sim1Sub007,sim1Sub008,sim1Sub009,sim1Sub010,sim1Sub011,sim1Sub012,sim1Sub013,sim1Sub014,sim1Sub015,sim1Sub016,sim1Sub017,sim1Sub018,sim1Sub019,sim1Sub020,sim1Sub021,sim1Sub022,sim1Sub023,sim1Sub024,sim1Sub025,sim1Sub026,sim1Sub027,sim1Sub028,sim1Sub029,sim1Sub030,sim1Sub031,sim1Sub032,sim1Sub033,sim1Sub034,sim1Sub035,sim1Sub036,sim1Sub037,sim1Sub038,sim1Sub039,sim1Sub040,sim1Sub041,sim1Sub042,sim1Sub043,sim1Sub044,sim1Sub045,sim1Sub046,sim1Sub047,sim1Sub048,sim1Sub049,sim1Sub050
1,BCohF,0.92,1,0.92,1,0.92,0.92,1,0.84,0.84,1,1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,0.84,0.76,0.76,0.84,0.92,0.92,0.92,0.84,1,0.92,0.84,0.84,0.92,0.84,0.92,0.92,1,0.84,0.92,0.92,0.92,1,1,0.92,0.84,0.92,0.84,0.92,0.84,0.92,0.92
2,BCorrU,0.84,0.92,0.92,0.84,0.92,0.92,1,0.76,0.92,1,0.92,0.92,1,0.92,0.92,0.92,0.92,0.92,0.84,0.92,0.68,0.76,0.76,0.84,0.92,0.76,1,0.92,0.92,0.84,0.84,0.92,0.76,0.92,0.92,0.92,0.84,0.92,0.84,0.92,1,0.92,0.84,0.76,0.76,0.76,0.92,0.84,0.92,0.84
3,BF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
4,BF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84
5,BF_PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
6,BF_PF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84
7,BF_PFmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
8,BF_PFmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84
9,PCohF,1,1,0.84,1,0.92,0.92,1,0.84,0.84,1,1,0.92,0.92,1,1,0.92,0.92,0.92,1,0.92,0.84,0.84,0.84,0.92,0.92,0.92,0.92,1,0.92,0.84,0.84,0.92,1,1,0.92,1,0.84,0.92,0.92,0.92,1,1,0.92,0.84,0.92,0.84,0.92,0.84,0.92,0.92
10,PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
