,Method_name,Sum_of_avg_across_patients
1,BCohF,46.5333333333333
2,BCorrU,44.8
3,BF_BCmean,41.14
4,BF_BCmedian,37.59
5,BF_PF_BCmean,41.47
6,BF_PF_BCmedian,37.51
7,BF_PFmean,41.61
8,BF_PFmedian,37.655
9,PCohF,47.0266666666667
10,PF_BCmean,41.37
11,PF_BCmedian,37.575
12,T_BCmean,48.605
13,T_BCmedian,48.245
14,T_BF_BCmean,48.545
15,T_BF_BCmedian,47.28
16,T_BF_PF_BCmean,48.435
17,T_BF_PF_BCmedian,45.495
18,T_BF_PFmean,48.51
19,T_BF_PFmedian,39.57
20,T_BFmean,48.545
21,T_BFmedian,48.405
22,T_PF_BCmean,48.54
23,T_PF_BCmedian,47.4
24,T_PFmean,48.55
25,T_PFmedian,48.405
26,Tigress,48.37
