,Method_name,Sum_of_avg_across_patients
1,Af,28.8488253319714
2,AS,28.2875383043922
3,BCohF,49.3449883449883
4,BCohW,0
5,BCorrD,46.2012257405516
6,BCorrU,48.97668997669
7,BH2D,28.8707865168539
8,BH2U,37.2179487179487
9,BMITD1,29.1787538304392
10,BMITD2,29.0459652706844
11,BMITU,29.1724941724942
12,BTED,30.6756894790603
13,BTEU,33.3508682328907
14,COH1,43.9347319347319
15,COH2,43.5792540792541
16,DC1,28.5045965270684
17,dDTF,36.2630234933606
18,DTF,28.3135852911134
19,ffDTF,28.3115423901941
20,Genie,46.3682328907048
21,GGC,24.5612870275792
22,GPDC,27.4836567926456
23,hmvar,28.050051072523
24,MVAR,28.3610827374872
25,oPDCF,27.5689479060266
26,pCOH1,41.7540792540793
27,pCOH2,41.7529137529138
28,PCohF,49.6095571095571
29,PCohW,0
30,PCorrD,46.2977528089888
31,PCorrU,28.7995337995338
32,PDC,27.632277834525
33,PH2D,29.0674157303371
34,PH2U,28.8554778554779
35,PMITD1,30.7425944841675
36,PMITD2,30.2390194075587
37,PMITU,30.2814685314685
38,PTED,30.7139938712972
39,PTEU,31.9759959141982
40,Smvar,31.3024475524476
41,Tigress,49.2671092951992
