,Method_name,Median_across_patients
1,Af,0.5658835546476
2,AS,0.563074565883555
3,BCohF,0.993006993006993
4,BCohW,0
5,BCorrD,0.926966292134831
6,BCorrU,0.983100233100233
7,BH2D,0.578140960163432
8,BH2U,0.746503496503497
9,BMITD1,0.582992849846782
10,BMITD2,0.580949948927477
11,BMITU,0.581002331002331
12,BTED,0.627681307456588
13,BTEU,0.674923391215525
14,COH1,0.871794871794872
15,COH2,0.867715617715618
16,DC1,0.572267620020429
17,dDTF,0.724719101123595
18,DTF,0.565628192032686
19,ffDTF,0.557967313585291
20,Genie,0.929519918283963
21,GGC,0.506894790602656
22,GPDC,0.527579162410623
23,hmvar,0.568437180796731
24,MVAR,0.566905005107252
25,oPDCF,0.533197139938713
26,pCOH1,0.841491841491842
27,pCOH2,0.841491841491842
28,PCohF,0.997668997668998
29,PCohW,0
30,PCorrD,0.929775280898877
31,PCorrU,0.586247086247086
32,PDC,0.530132788559755
33,PH2D,0.566394279877426
34,PH2U,0.568764568764569
35,PMITD1,0.619509703779367
36,PMITD2,0.601634320735444
37,PMITU,0.596153846153846
38,PTED,0.627681307456588
39,PTEU,0.649642492339122
40,Smvar,0.625874125874126
41,Tigress,0.984933605720123
