,Method_name,Median_across_patients
1,Af,0.794220633299285
2,AS,0.794503064351379
3,BCohF,0.982153846153846
4,BCohW,0
5,BCorrD,0.909468845760981
6,BCorrU,0.96693006993007
7,BH2D,0.798663942798774
8,BH2U,0.776433566433567
9,BMITD1,0.79994228804903
10,BMITD2,0.800655771195097
11,BMITU,0.721174825174825
12,BTED,0.812429519918284
13,BTEU,0.827598059244127
14,COH1,0.877188811188811
15,COH2,0.869832167832168
16,DC1,0.794680286006129
17,dDTF,0.844935648621042
18,DTF,0.792688457609806
19,ffDTF,0.790390194075587
20,Genie,0.909622063329929
21,GGC,0.775068437180797
22,GPDC,0.781273748723187
23,hmvar,0.793531154239019
24,MVAR,0.793071501532176
25,oPDCF,0.782959141981614
26,pCOH1,0.857944055944056
27,pCOH2,0.857944055944056
28,PCohF,0.985300699300699
29,PCohW,0
30,PCorrD,0.914936670071501
31,PCorrU,0.724853146853147
32,PDC,0.782039836567926
33,PH2D,0.793684371807967
34,PH2U,0.72258041958042
35,PMITD1,0.810538304392237
36,PMITD2,0.806937691521961
37,PMITU,0.732895104895105
38,PTED,0.813961695607763
39,PTEU,0.818251787538304
40,Smvar,0.744608391608392
41,Tigress,0.974709908069459
