,Method_name,Median_across_patients
1,Af,0.730367722165475
2,AS,0.728835546475996
3,BCohF,0.983589743589743
4,BCohW,0
5,BCorrD,0.914759959141982
6,BCorrU,0.971550116550116
7,BH2D,0.735038304392237
8,BH2U,0.766841491841492
9,BMITD1,0.737900919305414
10,BMITD2,0.738485699693565
11,BMITU,0.681375291375292
12,BTED,0.76011746680286
13,BTEU,0.784961695607763
14,COH1,0.875897435897436
15,COH2,0.87065268065268
16,DC1,0.731133810010214
17,dDTF,0.811189989785496
18,DTF,0.727814096016343
19,ffDTF,0.723983656792645
20,Genie,0.916036772216547
21,GGC,0.698447395301328
22,GPDC,0.708789581205311
23,hmvar,0.729218590398365
24,MVAR,0.728452502553626
25,oPDCF,0.711598569969356
26,pCOH1,0.849044289044289
27,pCOH2,0.849044289044289
28,PCohF,0.988834498834499
29,PCohW,0
30,PCorrD,0.918227783452503
31,PCorrU,0.686037296037296
32,PDC,0.710066394279877
33,PH2D,0.729037282941777
34,PH2U,0.679965034965035
35,PMITD1,0.75526557711951
36,PMITD2,0.750104698672114
37,PMITU,0.693030303030303
38,PTED,0.761340653728294
39,PTEU,0.769821246169561
40,Smvar,0.708275058275059
41,Tigress,0.977849846782431
