,Method_name,Sum_of_avg_across_patients
1,Af,39.8676475995914
2,AS,39.6992614913177
3,BCohF,48.8234965034965
4,BCohW,0
5,BCorrD,45.5073677221655
6,BCorrU,48.349006993007
7,BH2D,39.8462359550562
8,BH2U,39.3193846153846
9,BMITD1,39.9946261491318
10,BMITD2,39.9827895812053
11,BMITU,36.2617482517483
12,BTED,40.4997068437181
13,BTEU,41.3582604698672
14,COH1,43.8964195804196
15,COH2,43.3977762237762
16,DC1,39.7433789581205
17,dDTF,42.2949070480082
18,DTF,39.672075587334
19,ffDTF,39.6854627170582
20,Genie,45.5084698672114
21,GGC,38.5393861082737
22,GPDC,39.4790970377937
23,hmvar,39.5930153217569
24,MVAR,39.7213248212462
25,oPDCF,39.469684371808
26,pCOH1,42.6262237762238
27,pCOH2,42.6258741258741
28,PCohF,49.2948671328671
29,PCohW,0
30,PCorrD,45.6413258426966
31,PCorrU,36.1918601398601
32,PDC,39.4886833503575
33,PH2D,39.9612247191011
34,PH2U,36.2086433566433
35,PMITD1,40.4777783452503
36,PMITD2,40.3057058222676
37,PMITU,36.7554405594406
38,PTED,40.5041981613892
39,PTEU,40.8897987742594
40,Smvar,37.3067342657343
41,Tigress,48.7511327885598
