,Method_name,Sum_of_avg_across_patients
1,Af,36.7194126659857
2,AS,36.4387691521961
3,BCohF,48.9724941724942
4,BCohW,0
5,BCorrD,45.7056128702758
6,BCorrU,48.528344988345
7,BH2D,36.710393258427
8,BH2U,38.7189743589744
9,BMITD1,36.9043769152196
10,BMITD2,36.8579826353422
11,BMITU,34.2362470862471
12,BTED,37.6928447395301
13,BTEU,39.0704341164453
14,COH1,43.907365967366
15,COH2,43.449627039627
16,DC1,36.5322982635342
17,dDTF,40.5715117466803
18,DTF,36.4267926455567
19,ffDTF,36.435771195097
20,Genie,45.7541164453524
21,GGC,34.5456435137896
22,GPDC,36.0518283963228
23,hmvar,36.2950255362615
24,MVAR,36.4755413687436
25,oPDCF,36.0694739530133
26,pCOH1,42.3770396270396
27,pCOH2,42.3764568764569
28,PCohF,49.3847785547786
29,PCohW,0
30,PCorrD,45.8288764044944
31,PCorrU,34.0797668997669
32,PDC,36.1011389172625
33,PH2D,36.8487078651685
34,PH2U,34.1077389277389
35,PMITD1,37.6962972420838
36,PMITD2,37.4295097037794
37,PMITU,34.9057342657343
38,PTED,37.7069969356486
39,PTEU,38.3429979570991
40,Smvar,35.5912237762238
41,Tigress,48.8985546475996
