,Method_name,Sum_of_avg_across_patients
1,BCohF,46.3733333333333
2,BCorrU,45.6266666666667
3,BF_BCmean,41.255
4,BF_BCmedian,37.165
5,BF_PF_BCmean,41.575
6,BF_PF_BCmedian,37.585
7,BF_PFmean,41.57
8,BF_PFmedian,37.825
9,PCohF,46.9466666666667
10,PF_BCmean,41.405
11,PF_BCmedian,37.05
12,T_BCmean,48.465
13,T_BCmedian,48.395
14,T_BF_BCmean,48.51
15,T_BF_BCmedian,47.385
16,T_BF_PF_BCmean,48.315
17,T_BF_PF_BCmedian,45.675
18,T_BF_PFmean,48.58
19,T_BF_PFmedian,39.715
20,T_BFmean,48.585
21,T_BFmedian,48.575
22,T_PF_BCmean,48.525
23,T_PF_BCmedian,47.595
24,T_PFmean,48.585
25,T_PFmedian,48.57
26,Tigress,48.435
